id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129311017,2669627,128752734              ,us    ,battle  ,3607        ,        ,2017-02-01 00:21:41.262341,          ,3800        ,13       ,-5
129311018,2878001,128536077              ,them  ,battle  ,1858        ,        ,2017-02-01 00:21:41.828986,          ,3000        ,-5       ,10
129311019,2763657,128596500              ,us    ,battle  ,5006        ,        ,2017-02-01 00:21:42.184392,          ,11000       ,14       ,-5
129311020,2886699,129307955              ,them  ,battle  ,973         ,        ,2017-02-01 00:21:42.757804,          ,3000        ,-5       ,10
129311021,2551508,128700813              ,them  ,battle  ,457         ,        ,2017-02-01 00:21:43.069997,          ,5000        ,-5       ,10
129311022,2814397,129310874              ,them  ,quali   ,5272        ,        ,2017-02-01 00:21:43.386698,          ,1500        ,0        ,0
129311023,2718157,128515614              ,them  ,battle  ,3449        ,        ,2017-02-01 00:21:43.621391,          ,7000        ,-5       ,10
129311024,848404 ,129161785              ,them  ,battle  ,1064        ,        ,2017-02-01 00:21:43.847856,          ,3000        ,-5       ,10
129311025,2166632,129286231              ,them  ,quali   ,1448        ,        ,2017-02-01 00:21:43.898506,          ,1500        ,0        ,0
129311026,2945907,129307961              ,them  ,battle  ,439         ,        ,2017-02-01 00:21:44.253723,          ,700         ,-5       ,10
129311027,2839014,129304389              ,them  ,battle  ,1099        ,        ,2017-02-01 00:21:44.471628,          ,7000        ,-5       ,10
129311028,2621496,128572760              ,them  ,battle  ,4293        ,        ,2017-02-01 00:21:45.218155,          ,7000        ,-5       ,15
129311029,2810897,126431452              ,them  ,quali   ,895         ,        ,2017-02-01 00:21:46.369448,          ,1500        ,0        ,0
129311030,2666711,129307613              ,us    ,battle  ,2357        ,        ,2017-02-01 00:21:46.530486,          ,7000        ,14       ,-5
129311031,2909861,129070319              ,us    ,battle  ,1256        ,        ,2017-02-01 00:21:46.701118,          ,3800        ,14       ,-5
129311032,2906872,128844555              ,us    ,battle  ,4354        ,        ,2017-02-01 00:21:47.310772,          ,7000        ,10       ,-5
129311033,309028 ,128969128              ,them  ,battle  ,3088        ,        ,2017-02-01 00:21:47.847369,          ,7000        ,-5       ,12
129311034,1025452,128820552              ,us    ,battle  ,5020        ,        ,2017-02-01 00:21:47.866173,          ,11000       ,10       ,-5
129311035,2911718,129304319              ,them  ,battle  ,1460        ,        ,2017-02-01 00:21:48.363333,          ,700         ,-5       ,10
129311036,2113358,129142441              ,us    ,battle  ,1470        ,        ,2017-02-01 00:21:49.392324,          ,3800        ,14       ,-5
129311037,2558080,128580811              ,us    ,battle  ,5395        ,        ,2017-02-01 00:21:49.811958,          ,11000       ,11       ,-5
129311038,2935892,129309900              ,them  ,quali   ,3591        ,        ,2017-02-01 00:21:49.919344,          ,1500        ,0        ,0
129311039,171446 ,128632476              ,them  ,battle  ,5515        ,        ,2017-02-01 00:21:50.630449,          ,7000        ,-5       ,10
129311040,1807815,128629265              ,them  ,battle  ,            ,        ,2017-02-01 00:21:51.238981,          ,5000        ,-5       ,10
129311041,2854926,128979708              ,them  ,battle  ,1074        ,        ,2017-02-01 00:21:51.31663 ,          ,1700        ,-5       ,10
129311042,256655 ,128560092              ,us    ,battle  ,5561        ,        ,2017-02-01 00:21:51.547855,          ,11000       ,10       ,-5
129311043,978152 ,129078729              ,them  ,battle  ,3508        ,        ,2017-02-01 00:21:51.810649,          ,7000        ,-5       ,10
129311044,2784208,128909588              ,them  ,battle  ,            ,        ,2017-02-01 00:21:51.932576,          ,5000        ,-5       ,10
129311045,2846779,128770608              ,them  ,quali   ,2364        ,        ,2017-02-01 00:21:52.411981,          ,1500        ,0        ,0
129311046,1815389,129217390              ,us    ,battle  ,5757        ,        ,2017-02-01 00:21:52.462628,          ,11000       ,10       ,-5
129311047,2854955,129267610              ,us    ,battle  ,5439        ,        ,2017-02-01 00:21:52.717027,          ,11000       ,10       ,-5
129311048,2731853,128583958              ,them  ,battle  ,1108        ,        ,2017-02-01 00:21:53.058682,          ,5000        ,-5       ,12
129311049,2907433,129206241              ,them  ,battle  ,785         ,        ,2017-02-01 00:21:53.839361,          ,3000        ,-5       ,10
129311050,2945921,129309319              ,us    ,battle  ,963         ,        ,2017-02-01 00:21:53.893867,          ,1000        ,14       ,-5
129311051,2839541,128973450              ,them  ,battle  ,5954        ,        ,2017-02-01 00:21:54.094622,          ,7000        ,-5       ,10
129311052,2655103,129284542              ,us    ,battle  ,3631        ,        ,2017-02-01 00:21:54.353499,          ,7000        ,11       ,-5
129311053,273815 ,128940883              ,us    ,battle  ,2298        ,        ,2017-02-01 00:21:54.95769 ,          ,9000        ,13       ,-5
129311054,452828 ,129159646              ,them  ,battle  ,1262        ,        ,2017-02-01 00:21:55.044508,          ,5000        ,-5       ,10
129311055,161345 ,128604404              ,them  ,quali   ,5553        ,        ,2017-02-01 00:21:55.354282,          ,1500        ,0        ,0
129311056,435940 ,128526027              ,us    ,battle  ,6047        ,        ,2017-02-01 00:21:55.83767 ,          ,11000       ,11       ,-5
129311057,2666188,128941895              ,them  ,battle  ,291         ,        ,2017-02-01 00:21:56.584055,          ,700         ,-5       ,10
129311058,1800319,128535474              ,us    ,battle  ,2656        ,        ,2017-02-01 00:21:57.232012,          ,7000        ,15       ,-5
129311059,1875319,128589771              ,them  ,battle  ,1429        ,        ,2017-02-01 00:21:57.279791,          ,7000        ,-5       ,10
129311060,2345383,129208046              ,us    ,battle  ,5377        ,        ,2017-02-01 00:21:57.449342,          ,11000       ,11       ,-5
129311061,2604870,129199250              ,us    ,battle  ,5412        ,        ,2017-02-01 00:21:57.823668,          ,11000       ,13       ,-5
129311062,2945929,                       ,them  ,quali   ,288         ,        ,2017-02-01 00:21:57.921351,          ,1500        ,0        ,0
129311063,2137643,128690487              ,us    ,battle  ,4016        ,        ,2017-02-01 00:21:58.175877,          ,7000        ,17       ,-5
129311064,2872531,128601609              ,them  ,battle  ,1481        ,        ,2017-02-01 00:21:58.378197,          ,1700        ,-5       ,10
129311065,2859919,129160500              ,us    ,battle  ,5863        ,        ,2017-02-01 00:21:58.453623,          ,11000       ,12       ,-5
129311066,2912149,128627629              ,them  ,battle  ,2231        ,        ,2017-02-01 00:21:58.634951,          ,3000        ,-5       ,12
129311067,2225367,129304717              ,them  ,battle  ,5438        ,        ,2017-02-01 00:21:58.779191,          ,7000        ,-5       ,12
129311068,1543672,129217384              ,them  ,battle  ,3337        ,        ,2017-02-01 00:21:59.08806 ,          ,1700        ,-5       ,12
129311069,1218099,129310568              ,them  ,battle  ,1578        ,        ,2017-02-01 00:21:59.153535,          ,5000        ,-5       ,10
129311070,110865 ,129177313              ,them  ,battle  ,            ,        ,2017-02-01 00:22:00.384123,          ,7000        ,-5       ,10
129311071,2908486,129155082              ,us    ,battle  ,3922        ,        ,2017-02-01 00:22:00.467747,          ,7000        ,10       ,-5
129311072,2899699,129219083              ,us    ,battle  ,4374        ,        ,2017-02-01 00:22:00.580799,          ,9000        ,25       ,-5
129311073,233820 ,128898049              ,us    ,battle  ,6424        ,        ,2017-02-01 00:22:01.342184,          ,11000       ,14       ,-5
129311074,1292917,129304532              ,us    ,battle  ,2643        ,        ,2017-02-01 00:22:01.407005,          ,11000       ,14       ,-5
129311075,2941617,128920430              ,them  ,battle  ,1487        ,        ,2017-02-01 00:22:01.854885,          ,700         ,-5       ,10
129311076,2580880,124671607              ,them  ,quali   ,3146        ,        ,2017-02-01 00:22:03.402805,          ,1500        ,0        ,0
129311077,1788911,129181130              ,them  ,battle  ,1340        ,        ,2017-02-01 00:22:03.513523,          ,5000        ,-5       ,12
129311078,2945908,129309380              ,them  ,battle  ,1185        ,        ,2017-02-01 00:22:03.632124,          ,700         ,-5       ,10
129311079,2945903,129302608              ,us    ,battle  ,2041        ,        ,2017-02-01 00:22:03.676479,          ,1000        ,25       ,-5
129311080,2892423,128744265              ,us    ,battle  ,1450        ,        ,2017-02-01 00:22:03.851568,          ,3800        ,14       ,-5
129311081,2932981,128482141              ,them  ,battle  ,374         ,        ,2017-02-01 00:22:03.884036,          ,700         ,-5       ,10
129311082,1275603,129193585              ,them  ,battle  ,649         ,        ,2017-02-01 00:22:04.226603,          ,1700        ,-5       ,10
129311083,2424961,128712856              ,them  ,battle  ,5058        ,        ,2017-02-01 00:22:04.96787 ,          ,7000        ,-5       ,10
129311084,2440658,129310854              ,them  ,quali   ,3884        ,        ,2017-02-01 00:22:05.316156,          ,1500        ,0        ,0
129311085,2850520,129247562              ,us    ,battle  ,2816        ,        ,2017-02-01 00:22:05.386298,          ,11000       ,10       ,-5
129311086,2611831,128567846              ,us    ,battle  ,2435        ,        ,2017-02-01 00:22:05.400055,          ,9000        ,14       ,-5
129311087,2945910,129308298              ,them  ,battle  ,0           ,        ,2017-02-01 00:22:05.500852,          ,700         ,-5       ,10
129311088,2767727,113669350              ,them  ,quali   ,593         ,        ,2017-02-01 00:22:06.040335,          ,1500        ,0        ,0
129311089,2711829,128638542              ,us    ,battle  ,5261        ,        ,2017-02-01 00:22:07.197393,          ,11000       ,10       ,-5
129311090,877330 ,129310933              ,them  ,quali   ,2106        ,        ,2017-02-01 00:22:07.27708 ,          ,1500        ,0        ,0
129311091,822433 ,128997841              ,us    ,battle  ,3872        ,        ,2017-02-01 00:22:07.333879,          ,3800        ,14       ,-5
129311092,2818174,129217384              ,them  ,battle  ,1781        ,        ,2017-02-01 00:22:07.594843,          ,1700        ,-5       ,10
129311093,2861472,129268114              ,us    ,battle  ,3307        ,        ,2017-02-01 00:22:08.374527,          ,9000        ,12       ,-5
129311094,2588811,129310269              ,them  ,battle  ,            ,        ,2017-02-01 00:22:08.819414,          ,700         ,-5       ,10
129311095,2782350,129239505              ,us    ,battle  ,5068        ,        ,2017-02-01 00:22:09.247095,          ,9000        ,15       ,-5
129311096,1893546,129088952              ,us    ,battle  ,2808        ,        ,2017-02-01 00:22:09.677198,          ,7000        ,14       ,-5
129311097,2910897,129310939              ,them  ,quali   ,3988        ,        ,2017-02-01 00:22:09.737429,          ,1500        ,0        ,0
129311098,363656 ,129245369              ,us    ,battle  ,4278        ,        ,2017-02-01 00:22:09.773436,          ,11000       ,10       ,-5
129311099,2934625,128578945              ,them  ,battle  ,648         ,        ,2017-02-01 00:22:10.172984,          ,700         ,-5       ,10
129311100,1055675,128967231              ,us    ,battle  ,1714        ,        ,2017-02-01 00:22:11.021662,          ,7000        ,14       ,-5
129311101,2896998,128531442              ,us    ,battle  ,1895        ,        ,2017-02-01 00:22:11.455064,          ,3800        ,15       ,-5
129311102,2847155,128588928              ,us    ,battle  ,1087        ,        ,2017-02-01 00:22:11.800301,          ,1000        ,12       ,-5
129311103,2895800,128949813              ,them  ,battle  ,1622        ,        ,2017-02-01 00:22:12.328273,          ,5000        ,-5       ,10
129311104,2601660,129302397              ,them  ,battle  ,1019        ,        ,2017-02-01 00:22:12.357902,          ,1700        ,-5       ,10
